experiment_name,assignment_strategy,n_robots,max_number_of_targets,learning_rate,discount_factor,seed,mean_path_length,mean_distance_to_a_target,time_taken,steps_taken
main_experiment,global_optimum,2,5,0.9,0.99,2,15.047619047619047,12.8,17.7790629863739,73
main_experiment,global_optimum,2,5,0.9,0.99,3,10.7,10.7,17.953498601913452,64
main_experiment,global_optimum,2,6,0.9,0.99,1,14.125,13.7,7.881404876708984,78
main_experiment,global_optimum,2,6,0.9,0.99,2,13.625,13.0,11.680335283279419,71
main_experiment,global_optimum,2,6,0.9,0.99,3,11.6,11.6,11.248786926269531,66
main_experiment,global_optimum,2,7,0.9,0.99,1,11.7,11.7,8.29729700088501,67
main_experiment,global_optimum,2,7,0.9,0.99,2,10.958333333333332,10.8,12.365720510482788,67
main_experiment,global_optimum,2,7,0.9,0.99,3,10.9,10.9,10.54631495475769,64
main_experiment,global_optimum,2,8,0.9,0.99,1,11.1,11.1,19.06885313987732,63
main_experiment,global_optimum,2,8,0.9,0.99,2,8.458333333333334,8.2,8.705602884292603,49
main_experiment,global_optimum,2,8,0.9,0.99,3,13.8,13.8,15.378748655319214,76
main_experiment,global_optimum,2,9,0.9,0.99,1,8.666666666666668,8.6,22.537664651870728,56
main_experiment,global_optimum,2,9,0.9,0.99,2,7.976190476190476,6.9,14.153562545776367,44
main_experiment,global_optimum,2,9,0.9,0.99,3,9.375,8.9,17.74498224258423,51
main_experiment,global_optimum,2,10,0.9,0.99,1,9.399999999999999,9.4,10.115416765213013,56
main_experiment,global_optimum,2,10,0.9,0.99,2,9.380952380952381,7.8,9.720833539962769,45
main_experiment,global_optimum,2,10,0.9,0.99,3,10.75,10.7,9.949343204498291,69
main_experiment,global_optimum,3,1,0.9,0.99,1,7.933333333333334,23.8,5.38393759727478,267
main_experiment,global_optimum,3,1,0.9,0.99,2,5.0,15.0,15.224925994873047,191
main_experiment,global_optimum,3,1,0.9,0.99,3,4.3999999999999995,13.2,11.319769859313965,168
main_experiment,global_optimum,3,2,0.9,0.99,1,12.200000000000001,18.3,8.555632829666138,109
main_experiment,global_optimum,3,2,0.9,0.99,2,9.825396825396824,14.1,6.423125982284546,117
main_experiment,global_optimum,3,2,0.9,0.99,3,10.916666666666666,16.2,12.312634468078613,103
main_experiment,global_optimum,3,3,0.9,0.99,1,20.122222222222224,19.2,6.340927362442017,89
main_experiment,global_optimum,3,3,0.9,0.99,2,17.68888888888889,16.6,8.77156138420105,82
main_experiment,global_optimum,3,3,0.9,0.99,3,10.583333333333332,10.9,5.791959762573242,59
main_experiment,global_optimum,3,4,0.9,0.99,1,14.4,13.1,6.336493730545044,57
main_experiment,global_optimum,3,4,0.9,0.99,2,13.194444444444443,13.0,6.138509750366211,52
main_experiment,global_optimum,3,4,0.9,0.99,3,12.833333333333334,12.2,11.418110847473145,58
main_experiment,global_optimum,3,5,0.9,0.99,1,13.25,12.1,15.811349868774414,53
main_experiment,global_optimum,3,5,0.9,0.99,2,11.166666666666666,11.1,18.349154472351074,46
main_experiment,global_optimum,3,5,0.9,0.99,3,11.166666666666666,10.4,6.619603157043457,43
main_experiment,global_optimum,3,6,0.9,0.99,1,14.75,12.9,11.209723949432373,50
main_experiment,global_optimum,3,6,0.9,0.99,2,14.111111111111112,14.0,16.474767208099365,56
main_experiment,global_optimum,3,6,0.9,0.99,3,13.25,12.4,12.625241994857788,52
main_experiment,global_optimum,3,7,0.9,0.99,1,14.5,13.4,11.684088230133057,54
main_experiment,global_optimum,3,7,0.9,0.99,2,11.916666666666666,11.5,7.577258586883545,49
main_experiment,global_optimum,3,7,0.9,0.99,3,11.5,11.3,9.1838538646698,49
main_experiment,global_optimum,3,8,0.9,0.99,1,14.888888888888888,14.7,11.40145754814148,57
main_experiment,global_optimum,3,8,0.9,0.99,2,13.694444444444445,13.3,9.91545844078064,54
main_experiment,global_optimum,3,8,0.9,0.99,3,10.333333333333334,9.3,9.677342891693115,42
main_experiment,global_optimum,3,9,0.9,0.99,1,11.805555555555555,11.6,15.653594255447388,45
main_experiment,global_optimum,3,9,0.9,0.99,2,17.416666666666668,15.9,21.74466061592102,61
main_experiment,global_optimum,3,9,0.9,0.99,3,9.0,8.9,19.73488163948059,40
main_experiment,global_optimum,3,10,0.9,0.99,1,12.694444444444443,12.4,17.389785289764404,47
main_experiment,global_optimum,3,10,0.9,0.99,2,12.911111111111111,11.5,8.75263786315918,47
main_experiment,global_optimum,3,10,0.9,0.99,3,9.166666666666666,8.5,18.187066316604614,36
